sampleID	prochlorococcus	sar11	bactarc
S0454	19.11314984709481	147.0361816782135	978.6782797427521
S0455	11.46788990825688	64.66512702078526	647.720161844226
S0456	6.8807339449541285	103.92609699769031	620.2730976847026
S0457	22.93577981651378	274.0569668976128	1634.4754576408066
S0458	38.99082568807345	351.80908391070216	2111.119402090547
S0459	22.171253822629986	186.29715165511854	1023.8546425768411
S0460	24.464831804281367	138.56812933025358	709.907511938065
S0461	4.587155963302752	98.53733641262491	490.1889115429244
S0462	11.46788990825688	123.94149345650465	544.5638877872539
S0463	1.529051987767584	27.713625866050783	137.78771249585046
S0464	3.058103975535168	25.404157043879888	157.7925150609851
S0465	0.764525993883792	12.317167051578137	65.88643592140545
S0466	2.293577981651376	6.928406466512702	61.413424400377565
S0467	1.529051987767584	18.4757505773672	75.43205429723642
S0468	0.764525993883792	13.08698999230177	53.80404889531769
S0469	0.764525993883792	15.396458814472672	115.3116241447114
S0470	9.938837920489297	66.20477290223252	295.5431489289564
S0471	3.058103975535168	17.70592763664357	108.52384685467285
S0472	28.287461773700336	186.29715165511854	867.6164700437167
S0473	20.642201834862398	163.2024634334097	778.983281311902
S0474	55.810397553516914	703.6181678214133	3420.8246600407992
S0475	109.32721712538248	1119.322555812174	5508.513951894438
S0476	47.40061162079518	423.40261739800223	2122.204402599446
S0477	8.409785932721713	67.74441878367978	269.2232428210391
S0478	1.529051987767584	32.332563510392575	257.41053119775574
S0479	6.8807339449541285	19.245573518090833	174.38909498871854
S0480	4.587155963302752	34.64203233256348	227.67928875616207
S0481	6.116207951070336	86.22016936104686	462.229911757703
S0482	9.938837920489297	90.83910700538863	636.8749745592768
S0483	22.171253822629986	84.6805234795996	769.9695921550318
S0484	14.525993883792049	69.28406466512703	651.391568743491
S0485	23.700305810397573	67.74441878367978	726.6141335553374
S0486	32.110091743119305	113.93379522709748	981.6803005536149
S0487	19.877675840978604	99.30715935334854	865.7565676792716
S0488	25.22935779816516	113.93379522709748	862.4836772715037
S0489	10.703363914373089	80.83140877598146	539.4152041745201
S0490	9.174311926605505	73.133179368745175	567.2959439512455
S0491	13.761467889908257	78.52193995381057	576.3455175418962
S0492	18.348623853211016	212.4711316397219	1045.436169651302
S0493	10.703363914373089	144.7267128560426	889.528122186788
S0494	20.642201834862398	177.82909930715863	1000.0007253080878
S0495	51.22324159021415	310.2386451116247	1631.1874017006035
S0496	60.39755351681968	316.39722863741395	1571.4689490045746
S0497	29.05198776758413	232.48652809853624	1092.321211779686
S0498	27.522935779816542	264.81909160892894	1120.2019515564102
S0499	363.14984709480166	3709.0069284066635	17391.610935895842
S0500	14.525993883792049	130.8698999230173	770.2573416489192
S0501	95.56574923547419	160.12317167051518	661.4510935315998
S0502	40.51987767584104	113.16397228637385	555.6751678927038
S0503	9.174311926605505	89.29946112394137	996.8571448750454
S0504	301.2232415902132	496.5357967667496	2161.4684349882527
S0505	54.28134556574933	291.76289453425693	1245.1846577209838
S0506	17.584097859327223	195.53502694380208	1600.1835439701028
S0507	247.70642201834693	247.8829869130088	1454.6194959117847
S0508	55.810397553516914	149.34565050038438	1056.032400434779
S0509	17.584097859327223	210.16166281755102	1981.4679025095047
S0510	142.96636085626912	197.84449576597297	917.5519820970011
S0511	38.226299694189656	158.58352578906792	904.8904109320192
S0512	13.761467889908257	119.32255581216288	957.0948331661176
S0513	117.73700305810421	155.5042340261734	741.2808079000074
S0514	78.74617737003072	139.3379522709772	784.2042539626293
S0515	2.293577981651376	107.77521170130845	855.2573963034506
S0516	168.96024464831763	182.4480369515004	995.8938258582589
S0517	25.22935779816516	140.87759815242447	806.9781655309026
S0518	4.587155963302752	117.78290993071562	1138.5363476492364
S0519	128.4403669724773	162.43264049268606	783.8599524180374
S0520	16.81957186544343	110.85450346420296	531.6745991925636
S0521	8.409785932721713	170.90069284064597	1450.0533738825895
S0522	175.07645259938786	240.95458044649615	1082.0716196445871
S0523	43.57798165137621	265.5889145496526	1657.3488682893417
S0524	10.703363914373089	125.4811393379519	1825.8675981321476
S0525	162.0795107033636	238.64511162432527	1136.9756165492386
S0526	35.932721712538275	152.4249422632789	1137.4710898795802
S0527	3.8226299694189603	120.0923787528865	1345.4674956337171
S0528	106.2691131498473	201.6936104695911	901.0266508663879
S0529	27.522935779816542	170.13086989992235	1178.786755059908
S0530	27.522935779816542	204.77290223248562	2010.8088339650756
S0531	96.33027522935798	190.14626635873668	692.3169742222019
S0532	71.10091743119278	244.8036951501143	1539.375268272406
S0533	14.525993883792049	270.9776751347182	2175.6409913761972
S0534	103.21100917431212	137.02848344880633	605.201049390375
S0535	134.55657492354754	257.89068514241603	1094.0562219549486
S0536	25.993883792048955	227.09776751347084	1609.9764557672818
S0537	89.44954128440384	214.7806004618928	842.3236001678791
S0538	42.048929663608625	241.72440338721978	1135.65428839792
S0539	15.290519877675841	234.0261739799835	1922.6769869652942
S0540	155.1987767584096	201.6936104695911	903.0753750993039
S0541	68.04281345565761	180.90839107005314	914.5350082176776
S0542	9.938837920489297	105.46574287913757	831.3399156726186
S0543	31.34556574923551	183.98768283294766	1300.548814977031
S0544	186.54434250764456	257.1208622016924	1159.6660224465809
S0545	15.290519877675841	178.59892224788226	1772.5615135241972
S0546	216.36085626911196	303.3102386451118	1327.8813683770684
S0547	56.57492354740071	181.67821401077677	1175.5061793170983
S0548	8.409785932721713	131.63972286374093	1198.24301225749
S0549	90.97859327217142	130.8698999230173	518.2958082380399
S0550	17.584097859327223	70.05388760585066	434.82813173153806
S0551	29.816513761467924	123.94149345650465	841.7449361994222
S0552	54.28134556574933	217.09006928406367	1750.8145869036116
S0553	38.99082568807345	150.115473441108	774.7067769943848
S0554	7.6452599388379205	124.71131639722827	1088.3201486978453
S0555	94.0366972477066	130.8698999230173	623.2053204145882
S0556	53.51681957186553	127.79060816012279	922.2556196063767
S0557	11.46788990825688	193.99538106235482	1825.092478244592
S0558	126.14678899082594	187.8367975365658	843.465249728265
S0559	24.464831804281367	68.5142417244034	521.5356714862621
S0560	6.8807339449541285	100.07698229407217	1025.199964505346
S0561	130.73394495412865	169.36104695919872	853.5849091493831
S0562	70.33639143730899	197.07467282524934	1411.5899570591323
S0563	3.8226299694189603	64.66512702078526	728.226017190369
S0564	123.08868501529076	194.76520400307845	937.7833591821498
S0565	94.80122324159039	135.48883756735907	724.4253516007867
S0566	9.174311926605505	88.52963818321774	1037.5795007249023
S0567	19.11314984709481	454.96535796767216	1232.889147342793
S0568	20.642201834862398	198.6143187066966	1044.3501929803165
S0569	12.996941896024465	160.8929946112388	1351.327735771943
S0570	17.584097859327223	170.13086989992235	503.56437633718576
S0571	30.581039755351718	113.16397228637385	547.6672758961458
S0572	5.351681957186544	151.65511932255527	1305.1913287969269
S0573	25.22935779816516	281.7551963048494	1404.047727498459
S0574	28.287461773700336	250.96227867590332	1401.6388108804283
S0575	11.46788990825688	113.93379522709748	1749.1020099941989
S0576	22.93577981651378	218.62971516551093	755.572439359928
S0577	28.287461773700336	327.17474980754514	1200.2582404448308
S0578	20.642201834862398	326.4049268668215	1860.1277301218283
S0579	19.11314984709481	277.9060816012311	898.0033909837578
S0580	15.290519877675841	147.0361816782135	626.5299348122454
S0581	7.6452599388379205	93.14857582755951	1207.3296644760144
S0582	8.409785932721713	154.73441108544978	486.00027207111737
S0583	25.993883792048955	370.2848344880699	1604.1963951397533
S0584	21.40672782874619	227.86759045419447	1617.6282068470591
S0585	16.055045871559635	215.55042340261642	667.86029663899
S0586	21.40672782874619	184.75750577367128	994.2281448779426
S0587	23.700305810397573	253.2717474980742	2335.3220767863777
S0588	6.116207951070336	171.6705157813696	557.1529134922001
S0589	93.2721712538228	288.6836027713623	1431.6812251382535
S0590	12.996941896024465	173.9799846035405	1697.8263191060355
S0591	4.587155963302752	111.62432640492659	510.97413094246264
S0592	23.700305810397573	250.96227867590332	918.6913458380053
S0593	32.110091743119305	147.0361816782135	1046.1106475489105
S0594	22.93577981651378	382.6020015396484	1163.9571208417042
S0595	22.93577981651378	343.34103156274193	1184.5075602157524
S0596	33.63914373088689	409.5458044649764	2076.9712312926104
S0597	11.46788990825688	113.16397228637385	360.0411620390679
S0598	33.63914373088689	193.99538106235482	910.154433181129
S0599	9.174311926605505	160.8929946112388	1612.245937402926
S0600	17.584097859327223	182.4480369515004	528.6682704913233
S0601	50.45871559633036	292.5327174749806	1470.234221171967
S0602	12.232415902140673	143.18706697459535	1486.900130294621
S0603	19.877675840978604	185.5273287143949	656.9780307261638
S0604	39.755351681957244	257.1208622016924	985.4764457888293
S0605	28.287461773700336	216.32024634334005	1618.506877283217
S0606	9.174311926605505	174.74980754426412	611.7891544962201
S0607	26.75840978593275	150.115473441108	1003.9639844539819
S0608	11.46788990825688	166.2817551963042	1610.6121406724637
S0609	17.584097859327223	215.55042340261642	649.2956921594457
S0610	56.57492354740071	138.56812933025358	1001.6044547220503
S0611	10.703363914373089	153.19476520400252	1332.332833119863
S0612	17.584097859327223	183.98768283294766	607.7252533603694
S0613	53.51681957186553	245.57351809083792	1123.8709700674735
S0614	6.8807339449541285	81.60123171670509	865.8466157755499
S0615	16.81957186544343	191.68591224018394	601.0369238661865
S0616	36.69724770642207	150.88529638183164	924.9946612930111
S0617	47.40061162079518	489.6073903002367	3873.486109881642
S0618	9.938837920489297	160.8929946112388	530.9524487733968
S0619	44.34250764526001	249.42263279445606	1136.3299604896272
S0620	18.348623853211016	327.17474980754514	2651.678124043219
S0621	11.46788990825688	120.0923787528865	558.2641807032861
S0622	44.34250764526001	533.4872979214852	1622.7797990184786
S0623	51.22324159021415	386.4511162432667	2364.9197013628914
S0624	35.932721712538275	527.3287143956959	2056.7834239763033
S0625	45.871559633027594	551.9630484988529	2158.4094518513944
S0626	30.581039755351718	294.84218629715156	2168.444829009061
S0627	268.34862385320946	460.35411855273776	1912.7431309589083
S0628	130.73394495412865	521.1701308699066	2117.2428777750765
S0629	60.39755351681968	828.3294842186457	2509.8048537381524
S0630	170.48929663608519	672.0554272517434	3594.1011397711213
tara_S0001	71.86544342507658	518.8606620477357	2371.9925760102496
tara_S0002	470.9480122324186	3633.564280215734	15528.635221350196
tara_S0003	434.2507645259958	2947.6520400308546	10490.07091344271
tara_S0004	77.21712538226313	505.7736720554335	1729.1661190224545
tara_S0005	74.15902140672796	602.0015396458906	2391.6918187388114
tara_S0006	340.2140672782874	3013.856812933099	11274.767937314344
tara_S0007	386.0856269113159	3989.9923017708397	13851.282283130979
tara_S0008	46.63608562691139	612.7790608160218	2076.6464031708747
tara_S0009	24.464831804281367	521.1701308699066	2099.359659935687
tara_S0010	32.110091743119305	541.1855273287217	2088.763949322653
tara_S0011	21.40672782874619	549.6535796766819	2009.3115636583955
tara_S0012	22.171253822629986	515.0115473441174	2010.3108696777645
tara_S0013	165.13761467889873	2868.360277136306	12027.379236863431
tara_S0014	36.69724770642207	520.400307929183	2155.0152005523328
tara_S0015	13.761467889908257	527.3287143956959	1530.0778810900038
tara_S0016	139.908256880734	3605.0808314089545	10402.770848276637
tara_S0017	78.74617737003072	2026.9438029252312	5208.298434292839
tara_S0018	4.587155963302752	134.71901462663544	321.75420754143863
tara_S0019	73.39449541284417	2184.757505773598	5500.476930353261
tara_S0020	3.058103975535168	119.32255581216288	324.68757318101916
tara_S0021	95.56574923547419	3561.2009237876996	8974.299470355072
tara_S0022	32.110091743119305	941.4934565050232	3356.271032652001
tara_S0023	166.6666666666663	231.7167051578126	1382.8958758572855
tara_S0024	816.5137614678998	1419.5535026943558	7570.798097647086
tara_S0025	33.63914373088689	220.1693610469582	2328.93811293468
tara_S0026	140.67278287461778	1269.4380292532649	13239.406567877073
tara_S0027	232.41590214067134	382.6020015396484	1987.521169837799
tara_S0028	582.5688073394546	999.2301770592975	5062.352170858964
tara_S0029	108.56269113149868	176.28945342571137	849.3543629888874
tara_S0030	244.6483180428118	1277.1362586605003	5422.491791637463
tara_S0031	129.96941896024487	602.0015396458906	2661.043433762493
tara_S0032	58.86850152905209	383.3718244803721	3259.622991896722
tara_S0033	301.987767584097	2040.0307929175315	16861.363156883588
tara_S0034	78.74617737003072	608.9299461124035	2448.248411773076
tara_S0035	171.25382262996897	1371.0546574287725	5263.346686914512
tara_S0036	43.57798165137621	593.5334872979304	2428.6986777501365
tara_S0037	249.2354740061145	3390.3002309470226	10978.299324589283
tara_S0038	71.10091743119278	759.8152424942402	2747.2019079792335
tara_S0039	122.32415902140697	1521.1701308698634	5216.478934958341
tara_S0040	82.56880733944969	429.5612009237915	1987.7895484776755
tara_S0041	417.43119266055203	2505.7736720554103	11185.54678748308
tara_S0042	239.29663608562535	1485.7582755965805	5228.924789245377
tara_S0043	103.21100917431212	645.881447267139	2248.068687758838
tara_S0044	428.89908256880915	1245.573518090835	7245.291519776802
tara_S0045	414.3730886850168	361.8167821401097	2759.972480492865
tara_S0046	34.40366972477069	1483.4488067744098	12536.537452810962
tara_S0047	16.81957186544343	644.3418013856917	5363.774938106339
tara_S0048	73.39449541284417	430.33102386451515	2162.0550993245197
tara_S0049	494.64831804281664	2469.591993841393	12100.709795270532
tara_S0050	203.3639143730877	444.9576597382646	1856.370216699493
tara_S0051	1273.700305810417	2585.8352578906824	10873.774093817521
tara_S0052	70.33639143730899	313.3179368745193	1719.2060933145776
tara_S0053	346.3302752293579	1910.7005388759762	10494.763957057789
tara_S0054	967.8899082568938	2524.249422632781	10129.803477263886
tara_S0055	207.9510703363904	498.07544264819694	2116.16006608478
tara_S0056	321.865443425076	452.6558891455012	2080.885308690085
tara_S0057	1452.599388379228	2222.478829869063	10075.911607480983
tara_S0058	295.10703363914274	464.20323325635604	2109.8416363817482
tara_S0059	1878.440366972509	3338.72209391853	14379.574338522558
tara_S0060	629.2048929663669	2600.461893764434	10687.674702170563
tara_S0061	123.85321100917456	548.8837567359583	2318.6583435879766
tara_S0062	157.49235474006093	351.80908391070216	1503.874346632985
tara_S0063	925.0764525994006	2123.1716705156964	9291.03302947402
tara_S0064	1081.0397553516973	2524.249422632781	9891.391797617864
tara_S0065	740.8256880734028	2481.1393379522497	9516.810406608256
tara_S0066	848.6238532110198	2780.6004618937964	10056.674092941548
tara_S0067	718.6544342507724	2545.0346420323226	8954.96611990709
tara_S0068	97.85932721712557	295.6120092378752	1827.2473978363769
tara_S0069	234.70948012232267	787.5288683602919	5253.459939301176
tara_S0070	101.68195718654454	259.43033102386335	1768.1793266919499
tara_S0071	239.29663608562535	727.4826789838467	2901.0840307939006
tara_S0072	232.41590214067134	693.6104695920058	2811.9105022000194
tara_S0073	1172.7828746177543	3576.597382602175	14894.958247309056
tara_S0074	103.97553516819592	946.8822170900888	4065.5243167078675
tara_S0075	45.1070336391438	391.07005388760865	1644.3295444118771
tara_S0076	238.53211009174157	2122.4018475749726	9274.01104537135
tara_S0077	97.85932721712557	859.8922247883156	3525.6205479454948
tara_S0078	198.77675840978503	1882.2170900692051	7611.024928882054
tara_S0079	58.103975535168296	753.656658968451	3163.935464168269
tara_S0080	51.987767584097945	751.34719014628	3100.9306186121366
tara_S0081	50.45871559633036	777.5211701308843	3068.987171893654
tara_S0082	49.69418960244656	783.6797536566736	3050.5949782716193
tara_S0083	128.4403669724773	1834.4880677443455	7086.596816714955
tara_S0084	28.287461773700336	269.4380292532709	1524.1844013282239
tara_S0085	22.93577981651378	273.28714395688917	1564.800092933204
tara_S0086	184.25076452599322	690.5311778291111	3508.6209311719113
tara_S0087	98.62385321100936	381.83217859892477	1852.5025150606768
tara_S0088	86.39143730886866	350.26943802925484	1846.8072055825596
tara_S0089	97.85932721712557	419.55350269438395	2069.0500612320843
tara_S0090	100.91743119266074	454.1955350269485	2081.4115233605603
tara_S0091	175.07645259938786	752.1170130870037	3758.7204302522136
tara_S0092	31.34556574923551	208.62201693610376	1074.1298332515423
tara_S0093	87.15596330275245	452.6558891455012	2442.188081849021
tara_S0094	324.92354740061126	1914.549653579594	9230.002142808149
tara_S0095	123.85321100917456	784.4495765973973	3820.7521981011323
tara_S0096	649.0825688073459	1910.7005388759762	8094.877131493222
tara_S0097	135.32110091743132	365.665896843728	1581.7273693844159
tara_S0098	29.816513761467924	110.85450346420296	882.2325120237892
tara_S0099	200.3058103975526	695.9199384141767	5376.791712416149
tara_S0100	51.22324159021415	181.67821401077677	836.8866468908207
tara_S0101	471.7125382263024	1217.090069284064	6101.991495228181
tara_S0102	54.28134556574933	347.9599692070839	2007.4658890543128
tara_S0103	373.08868501529116	2475.7505773671833	13730.131606634553
tara_S0104	793.5779816513856	2750.5773672055693	10408.394996973551
tara_S0105	109.32721712538248	388.7605850654377	1494.5261732327212
tara_S0106	28.287461773700336	671.2856043110197	2211.923773139907
tara_S0107	158.2568807339447	3498.0754426483504	11047.784094453142
tara_S0108	55.04587155963312	1141.6474210931567	3892.3273424644985
tara_S0109	31.34556574923551	724.403387220952	2402.4401517537544
tara_S0110	12.996941896024465	483.44880677444746	1535.06786143518
tara_S0111	91.74311926605522	2860.6620477290685	8526.787312213442
tara_S0112	23.700305810397573	421.09314857583126	1585.5800153859218
tara_S0113	128.4403669724773	2779.8306389530726	9710.024030115048
tara_S0114	157.49235474006093	3685.1424172442266	11977.069495150114
tara_S0115	31.34556574923551	826.7898383371984	2700.217886941031
tara_S0116	162.0795107033636	2991.5319476521095	9912.945960796693
tara_S0117	166.6666666666663	3618.1678214012586	10455.861355207211
tara_S0118	562.6911314984756	4317.936874519035	16198.00907475908
tara_S0119	466.36085626911574	2453.425712086194	12938.565776106338
tara_S0120	236.23853211009023	729.022324865294	3093.965030948895
tara_S0121	517.5840978593309	1594.3033102386	6951.960685020139
tara_S0122	260.7033639143714	1139.337952270986	5358.0284687670555
tara_S0123	141.43730886850156	572.7482678983916	2767.7345882949744
tara_S0124	704.12844036698	2024.6343341030606	9922.055412597962
tara_S0125	452.5993883792072	2528.0985373363997	10234.127790372684
tara_S0126	65.74923547400623	458.0446497305668	1827.6263896206638
tara_S0127	79.51070336391452	1314.0877598152304	14587.38621564405
tara_S0128	33.63914373088689	514.2417244033937	5787.048245529393
tara_S0129	12.996941896024465	248.65280985373244	2811.3688142906735
tara_S0130	126.14678899082594	357.19784449576775	1593.0124596791145
tara_S0131	611.6207951070393	1697.4595842955548	7703.402216500153
tara_S0132	224.00611620794976	620.4772902232584	2817.0317120220807
tara_S0133	47.40061162079518	393.3795227097796	1447.1479435933866
tara_S0134	211.77370030580929	2126.2509622785915	8182.392657115355
tara_S0135	86.39143730886866	821.4010777521328	3060.1008658829674
tara_S0136	100.91743119266074	545.03464203234	2268.4784979563947
tara_S0137	376.9113149847102	2120.862201693525	8507.653443464704
tara_S0138	72.62996941896037	255.5812163202451	1167.6056768734804
tara_S0139	377.675840978594	1356.4280215550252	6173.648804541503
tara_S0140	152.14067278287447	544.2648190916163	2439.390041112754
tara_S0141	81.0397553516821	327.9445727482688	1551.1412378198538
tara_S0142	514.5259938837956	1882.9869130099287	9167.30071046989
tara_S0143	518.3486238532147	2748.267898383398	12193.708540033482
tara_S0144	486.23853211009475	2512.7020785219242	10301.875520663925
tara_S0145	808.1039755351779	3244.80369515023	13963.819032439385
tara_S0146	626.9113149847154	2313.3179368744677	10373.812058932806
tara_S0147	1194.9541284403847	2672.8252501924685	12338.978098361478
tara_S0148	947.247706422031	2673.5950731331923	12012.42391921112
tara_S0149	448.77675840978816	2084.680523479508	10905.67465944284
tara_S0150	570.3363914373136	1892.2247882986112	8803.295673872184
tara_S0151	64.22018348623864	692.0708237105584	5898.617214077765
tara_S0152	42.81345565749242	665.8968437259541	5710.3026509848
tara_S0153	53.51681957186553	695.9199384141767	5629.7101249870975
tara_S0154	56.57492354740071	679.7536566589799	5715.830846552247
tara_S0155	269.11314984709327	1566.5896843725525	8105.24787205536
tara_S0156	68.04281345565761	541.9553502694454	4684.1886517803305
tara_S0157	83.33333333333348	583.5257890685228	4758.9775409749755
tara_S0158	72.62996941896037	518.8606620477357	4727.488957661056
tara_S0159	79.51070336391452	515.0115473441174	4683.5613775182555
tara_S0160	164.37308868501495	618.937644341811	3027.280719514926
tara_S0161	188.8379204892959	601.231716705167	3124.12168489149
tara_S0162	168.96024464831763	635.1039260970078	3041.82286798763
tara_S0163	189.60244648317968	585.0654349499702	3051.361731474133
tara_S0164	140.67278287461778	2884.5265588915054	18828.07356035934
tara_S0165	180.42813455657432	768.2832948422005	3178.2240771743627
tara_S0166	179.66360856269054	726.712856043123	3093.001030582116
tara_S0167	155.96330275229337	739.0300230947015	3176.944970744542
tara_S0168	179.66360856269054	751.34719014628	3217.099044055633
tara_S0169	509.9388379204928	1840.6466512701338	8418.89369946357
tara_S0170	596.3302752293631	1822.9407236334923	8369.104736272904
tara_S0171	333.33333333333314	1908.3910700538056	14110.883252035756
tara_S0172	898.3180428134673	2334.8729792147333	9465.053067201197
tara_S0173	237.7675840978578	2706.6974595843144	10965.370048807672
tara_S0174	635.3211009174373	5038.4911470360585	18731.202388466765
tara_S0175	28.287461773700336	824.4803695150274	7133.270867456998
tara_S0176	36.69724770642207	869.8999230177232	7183.87717225677
tara_S0177	32.110091743119305	866.0508083141049	7215.1586544734755
tara_S0178	27.522935779816542	859.122401847592	7277.859134387084
tara_S0179	834.8623853211112	3048.4988452656685	12583.486446598781
tara_S0180	481.6513761467919	2749.037721324122	12834.857960207253
tara_S0181	915.9021406727949	2178.598922247808	9890.004466431576
tara_S0182	568.807339449546	2283.2948421862407	10056.423092389661
tara_S0183	243.88379204892803	2504.234026173963	8718.709623600938
tara_S0184	230.12232415902	2755.9661277906357	10351.938020240821
tara_S0185	233.9449541284389	2984.6035411855955	11077.763531456107
tara_S0186	182.72171253822566	2630.484988452661	14440.4702519481
tara_S0187	227.82874617736866	3451.886066204924	16258.714298099014
tara_S0188	118.501529051988	2022.32486528089	17935.532823467882
tara_S0189	224.77064220183354	3398.768283294984	13095.0762395475
tara_S0190	263.7614678899066	3202.4634334104226	13551.207284810514
tara_S0191	471.7125382263024	3257.1208622018103	11944.7383895821
tara_S0192	649.8470948012297	3504.2340261741406	13466.31779201634
tara_S0193	301.987767584097	3028.4834488068504	14796.111878372038
tara_S0194	558.1039755351727	3859.8922247885225	13448.974386542439
tara_S0195	388.3792048929673	2897.6135488838095	13645.175847057213
tara_S0196	386.0856269113159	2448.0369515011275	11159.720948047383
tara_S0197	58.86850152905209	1726.7128560430494	25971.317912033883
tara_S0198	12.232415902140673	744.4187836797671	5371.34842917766
tara_S0199	29.816513761467924	1853.733641262434	12619.553592073233
tara_S0200	331.0397553516817	2836.7975365666316	24880.49848358421
tara_S0201	22.171253822629986	575.0577367205626	5406.926204167434
tara_S0202	40.51987767584104	1051.5781370285022	9559.981065501539
tara_S0203	87.92048929663625	2667.436489607402	23965.16727025943
tara_S0204	12.996941896024465	448.03695150115925	3714.684163793614
tara_S0205	75.68807339449555	2133.1793687451054	18599.820904581175
tara_S0206	17.584097859327223	371.0546574287936	3332.0503805728717
tara_S0207	72.62996941896037	1377.213240954561	15248.89386855243
tara_S0208	4.587155963302752	203.23325635103836	2499.1920068060585
tara_S0209	269.8776758409771	955.350269438049	7011.335356341693
tara_S0210	97.09480122324177	418.7836797536603	3148.5819010989917
tara_S0211	69.5718654434252	1955.3502694379417	21794.393704140028
tara_S0212	10.703363914373089	279.4457274826784	3192.068537891216
tara_S0213	19.11314984709481	393.3795227097796	3367.9866848677148
tara_S0214	115.44342507645283	2140.877598152343	16925.63735017905
tara_S0215	40.51987767584104	795.9969207082521	14796.591416902684
tara_S0216	19.11314984709481	195.53502694380208	3384.2312266314425
tara_S0217	71.10091743119278	2505.0038491146865	23846.117767294825
tara_S0218	18.348623853211016	470.3618167821453	4394.087701790832
tara_S0219	9.174311926605505	203.23325635103836	2975.4458454075416
tara_S0220	25.993883792048955	424.1724403387259	6125.823308916008
tara_S0221	68.8073394495414	1074.6728252502085	16481.0682870621
tara_S0222	63.45565749235485	1409.5458044649497	16383.963932286184
tara_S0223	12.996941896024465	256.3510392609687	3085.1127411543466
tara_S0224	233.9449541284389	2107.775211701221	18445.700565685718
tara_S0225	90.97859327217142	2247.882986912947	23472.825146162697
tara_S0226	58.86850152905209	1659.7382602001012	16847.15441568147
tara_S0227	58.103975535168296	470.3618167821453	5440.927979955996
tara_S0228	53.51681957186553	488.83756735951306	5302.770155205086
tara_S0229	46.63608562691139	528.0985373364196	5623.5209539742955
tara_S0230	20.642201834862398	184.75750577367128	2062.1343806253653
tara_S0231	92.50764525993901	2418.7836797536243	22453.803758774127
tara_S0232	65.74923547400623	1720.554272517261	21793.650365933998
tara_S0233	22.93577981651378	608.1601231716799	7717.694595246513
tara_S0234	19.11314984709481	599.6920708237196	7632.64925645866
tara_S0235	22.93577981651378	595.0731331793777	7637.00692934331
tara_S0236	25.22935779816516	598.1524249422723	7768.095718451246
tara_S0237	25.22935779816516	377.21324095458283	6318.140598170904
tara_S0238	18.348623853211016	427.2517321016205	6397.55829359548
tara_S0239	20.642201834862398	394.91916859122693	6471.132365030399
tara_S0240	10.703363914373089	404.1570438799108	6407.149401242289
tara_S0241	82.56880733944969	1906.8514241723585	19899.012353122802
tara_S0242	76.45259938837934	1832.9484218628984	20926.155051642014
tara_S0243	81.0397553516821	2324.8652809853243	19095.797356949653
tara_S0244	120.03058103975559	3158.5835257891677	25363.79134179729
tara_S0245	80.27522935779831	2793.6874518861005	22412.800408319014
